username,age,profile_description,date,review_content,usage_period,purchase_point,recommend,rating_count,jenis_produk
Hoty97,19 - 24,"Combination, Medium Light, Neutral",2024-02-24,"sunscreen terbaik qu, tekstur nya sedikit cair, no white cash, tidak terlalu berminyak, kurang melembabkan sihh buat kulit yang superr kering, tapii ini yang terbaik sihh, dari segi harga juga standar gax terlalu mahal, pernah berpaling ke yang lain tapi balik lagi ke ini karna udah nyaman banget pake sunscreen ini💖",More than 1 year,Shopee,Hoty97 recommends this product!,5,Skinaqua UV Whitening Milk
cronett,19 - 24,"Oily, Medium Dark, Warm",2024-02-24,"Produk ini selalu jadi my go to sunscreen sih, dari segi tone up oke banget bahkan buat aku yg medium skin tone, ga bikin abu! Ga bikin bruntusan atau efek lainnya,bikin lembab juga. Sukaaa bangett. Pokoknya kalian harus coba ss ini minimal sekali sih",6 months - 1 year,Shopee,cronett recommends this product!,5,Skinaqua UV Whitening Milk
lastavenue,18 and Under,"Combination, Medium Light, Cool",2024-02-24,"one of my best iseng purchase! udah sering liat dia wara wiri di review orang dan sangat bikin kepo. teksturnya cair dan milky(?) gitu, tapi cukup ringan. pas dipake ada efek tone up nya, tapi gak bikin kusam kok. personally nggak piling dan whitecast sih di aku. yang bikin agak SEDIH adalah dia finishnya glossy jd bikin keliatan berminyak bgt huhuhuf tp so far masih aman sih 👍",3 months - 6 months,Traditional market,lastavenue recommends this product!,4,Skinaqua UV Whitening Milk
Lena97,18 and Under,"Combination, Medium, Warm",2024-02-22,"Baru pertama kali make ini,gegara liat review orang bagus-bagus. Sebelumnya pake skinaqua juga varian yang tone up uv essence . Sejauh ini sih bagus bagus aja, ada sedikit white cast tapi ga ganggu. Bikin wajah glowing juga.",1 week - 1 month,Shopee,Lena97 recommends this product!,5,Skinaqua UV Whitening Milk
sekarmug,30 - 34,"Dry, Medium Dark, Neutral",2024-02-22,sunscreen favorit aku....walaupun pas make sedikit whitecast tapi g bikin kusam dan bikin cerah dimuka...harganya juga affordable sih...cuman isinya dikit ya...semoga ada yang 100ml gitu..karena aku suka banget makenya...jadi lumayan boros,More than 1 year,Shopee,sekarmug recommends this product!,5,Skinaqua UV Whitening Milk
Mayadewisld,25 - 29,"Combination, Medium, Neutral",2024-02-22,"udah nyoba yang tutup biru sama hijau, terus penasaran coba yang ini. ss nya ringan, melembabkan juga, ada efek tone up nya di muka tapi gak bikin abuabu sih, gak whitecast juga, gak piling kalo di aku, teksturnya agak cair dikit dan warna putih milky gitu lah, dia hampir gaada wangi sih. cuman sayangnya dia bikin area T zone ku berminyak dikit gitu padahal selebihnya oke.",1 week - 1 month,Official Brand Store,Mayadewisld recommends this product!,4,Skinaqua UV Whitening Milk
ekanisyt,25 - 29,"Oily, Medium Light, Warm",2024-02-20,"packaging primernya botol 40 ml dengan tutup ulir, ada packaging sekundernya plastik gitu. agak kecil dan sedikit pipih botolnya, cukup travel friendly. teksturnya cenderung cair, gampang ngalir gitu. bentukannya ga kayak emulsi, lebih ke kayak suspensi, yang mana harus dikocok lebih dulu sebelum pemakaian. ini hybrid sunscreen, karena ada physical dan chemical uv filternya. perlindungannya untuk uv a dan uv b udah termasuk sangat tinggi. karena cair, aku menakarnya di telapak tangan, seukuran lebih besar dari koin 500 rupiah. kalo pake jari, susah karena beleberan. di aku sebenernya ini mudah diratakan, tapi butuh effort buat ngeblend sampe ini nyatu ke kulit. karena hybrid sunscreen dan ini banyak zinc oxide-nya, jadi emang agak whitecast di awal. hasil akhirnya ga terlalu putih, kerasa ada occlusive layer tapi ga berminyak. cuma tetep keliatan berkilau glowing, jadi setelahnya aku set pake bedak. buat base makeup lumayan lah.",1 month - 3 months,Others,ekanisyt recommends this product!,5,Skinaqua UV Whitening Milk
maevey,18 and Under,"Oily, Light, Neutral",2024-02-17,"tipe kulit ku oily kombinasi cocok pakai ss skinaqua ini, awalnya aku pakai yg tutup biru tapi itu bikin tambah berminyak dimuka ku, habis pakai ss ini rasanya jadi lebih cerah dan gak kusam, ada whitecast tapi ga bikin abu, udah habis 3 botol",More than 1 year,Shopee,maevey recommends this product!,5,Skinaqua UV Whitening Milk
nisnisnoy,25 - 29,"Combination, Medium Light, Neutral",2024-02-16,"sebenernya udah lama pakai skin aqua tutup biru dan cocok bgt , trus liat review socmed klo yg tutup putih ini lebih rapat dan lebih pekat perlindungannya pas di test kamera UV . pas di apply tone upnya terang bgt tapi lamalama menyatu dgn warna kulit . agak lebih susah di blend dibanding yg biru . pas pakai ss ini muka aku sering bgt jerawatan gedegede gitu tapi tetep aku pakai habisin 1 botol karna sayang wkwk . sekarang akhirnya balik lagi ke yg biru dan muka udah jarang jerawatan ternyata aku gak cocok pakai si tutup putih ini.",1 month - 3 months,Lazada,nisnisnoy recommends this product!,3,Skinaqua UV Whitening Milk
Nirawati,19 - 24,"Oily, Medium, Warm",2024-02-14,"bagus sebenrnya bikin gak kusem jugaaaa tapi ni pake ini mesti ada keluar jerawat jadi au simpulkan gak cocok gitu loh. huhuuu sedih, nanti aku pake dileher moga aja dileher oke oke ajaaa yaaaaaaaaaaaaa kan eman wkwkw",Less than 1 week,Traditional market,,1,Skinaqua UV Whitening Milk
Zulfajr,25 - 29,"Combination, Medium Dark, Neutral",2024-02-12,"Kalo diitung-itung, kayanya udah abis 7 botol lebih deh si skin aqua ini. Jadi, awalnya aku suka sama skin aqua biru karena tahun 2018 opsi sunscreen affordable ya cuma itu, tapi setelah nyoba yg putih, aku langsung pindah haluan karena yg putih ga bikin kulit kusem, malah ada tone upnya, tenang tone upnya ga lebay kok, malah bikin kulit bagus. Teksturnya yg milky gampang diratain dan gampang menyerap, bisa bgt dipake kalo lago buru-buru. Cuma ya bukan jadi sunscreen andalan buat out door yg hardcore, soalnya proteksinya masih di kategori cukup",More than 1 year,Tokopedia,Zulfajr recommends this product!,5,Skinaqua UV Whitening Milk
daisha,35 - 39,"Combination, Medium, Warm",2024-02-09,"Sunscreen andalan. Semenjak muka aku udah muncul banyak kerutan, jadi kalau pakai bedak atau cussion kulit wajah keliatan bertekstur bangetttt. Alhamdulillah ketemu sunscreen ini, jadi ga perlu pakai bedak atau cussion lagi kulitku udah cerahan. Bonusnya lagi, ga bikin mengkilat kaya varian lainnya. Recommended product.",More than 1 year,Shopee,daisha recommends this product!,5,Skinaqua UV Whitening Milk
titavidiani,25 - 29,"Oily, Medium, Neutral",2024-02-07,"Di aku sunscreen ini tone up nya keterlaluan. Mungkin karena kulit aku sawo matang juga. Di blend juga susah, di muka aku abu2. Sebenernya untuk problem jerawat sih aman, ga bikin jerawat baru, tapi tetep kurang suka dgn efel tone up bikin abu2 di muka aku",1 month - 3 months,Hypermart,,2,Skinaqua UV Whitening Milk
elbchrs,19 - 24,"Oily, Medium Dark, Warm",2024-02-07,"sadly sepertinya aku ga cocok sama ss ini, sblmnya aku pake varian yg biru, dibilang cocok bgt engga cuma itu so far yg paling better dari semua ss yg pernah aku coba. cuma di akhir tahun 2022 tuh muka ku bo terus, jd aku memutuskan untuk ganti ke varian yg whitening milk ini. awal awal pake sbnrnya udah agak bermasalah sih, kaya lengket bangetttttt sampe rambut tuh bisa nempel nempel ke muka dan kalo kena mata perih. tipe kulit ku lagi rewel bgt + oily acne prone, sensitif. aku coba ini udh hampir 1 tahun, sma sama aja sih on off, tapi gatau kenapa belakangan jidat aku jd breakout ga berenti berenti + muka gatelll bgt. asumsi ku, kayanya aku gacocok sm skin aqua yg whitening milk ini. aku coba balik ke skin aqua yg biru sambil berkelana mencoba ss lain yg klop sm kulit ku ini.",6 months - 1 year,Shopee,elbchrs doesn't recommend this product!,2,Skinaqua UV Whitening Milk
nanajins,35 - 39,"Normal, Medium Dark, Neutral",2024-02-07,"ini sunscreen kecintaan sih.. tone up nya pas buat bikin cerah tp ga bikin abu abu di kulitku, ga perih di mata, dan ga bikin kulit gosong kalo kena matahari secara langsung. ga tau ini udh berapa kali repurchase saking cintanya sama sunscreen ini..",More than 1 year,borma,nanajins recommends this product!,5,Skinaqua UV Whitening Milk
lynisah,25 - 29,"Combination, Medium, Neutral",2024-02-07,Produk ini bikin tone up tanpa takut whitecase. Bisa dijadikan base makeup. Bikin wajah glowing dan lembab. Ratainnya juga aman aja kayak sunscreen pada umumnya. Rekomendasi buat kulit kering dan kurang merata. Ini cukup membantu buat aku.,1 week - 1 month,Miss Glam,lynisah recommends this product!,5,Skinaqua UV Whitening Milk
fiska04s,18 and Under,"Combination, Medium Light, Cool",2024-02-06,"produk yg ngebantu muka aku jd glowing!! super duper cocok untuk kombinasi skin, gabikin berminyak malah finishnya dewy glowing gituu, selalu repurchase dari 2020 gabanyak claim ini itu tp juara bgt hasilnya hehe love you skinaqua",1 month - 3 months,Shopee,fiska04s recommends this product!,5,Skinaqua UV Whitening Milk
DevinaDwi_,19 - 24,"Combination, Medium, Neutral",2024-02-06,"Waktu awal pakai produk ini, muka aku jadi beruntusan banyak banget dimuka?! Aku kira ga cocok sama produknya tapi mungkin itu cuma lagi kenalan aja? Soalnya aku nekat terusin pakai sunscreen ini dan alhasil malah bagus-bagus aja dikulit aku ◜⁠✧ Dia ini hybrid sunscreen, ga ninggalin efek whitecast yang parah banget, malah dikulit aku lama kelamaan kalau pakai sunscreen ini jadi glowing gitu, aku suka finishnya ♡ Dan masih oke-oke aja buat aku yang tipe kulitnya oily-kombinasi, ga bikin muka yang keliatan kusem dan minyakan parah, masih oke ♡",1 month - 3 months,Shopee,DevinaDwi_ recommends this product!,5,Skinaqua UV Whitening Milk
ramzawidyanahalim,19 - 24,"Combination, Medium, Neutral",2024-02-04,"udah coba beberapa sunscreen, yang paling cocok yang ini sih. ga bikin kusam, teksturnya watery mudah ngeresap ke kulit, whitecast sii tapi cepet ilang. pokoknya bagus banget, gada bau juga. aku tuh tipe orang yang susah dapet sunscreen yang cocok. biasanya bruntusan, jerawatan lah. jadi, pas dapet produk ini, ga mau nyoba yang lain lagi wkwkwk udah pas soalnya.",More than 1 year,Shopee,ramzawidyanahalim recommends this product!,5,Skinaqua UV Whitening Milk
nadiashafa24,18 and Under,"Combination, Medium, Neutral",2024-02-04,"sunscreen yang ringan dan affordable banget! jujur ga nyesel sama sekali nyobain sunscreen inii, walopun awalnya takut ga cocok tapi ternyata buagus buanget. ga whitecast sama sekali dan bisa ngelindungin kulit dari sinar uv. cocok banget sih untuk pelajar",1 week - 1 month,Shopee,nadiashafa24 recommends this product!,5,Skinaqua UV Whitening Milk
juneyqay,25 - 29,"Dry, Medium, Neutral",2024-02-04,"Aaa!! selalu jatuh cinta banget sama ini produk, bagus parah di tipe kulit kering ku jadi keliatan lembap, udah gitu bisa bikin wajah lebih cerah. Perlindungannya juga mantep banget.. pernah pake produk yg lain malah bikin kusam dan ngga ngaruh ( reccomend)",More than 1 year,Shopee,juneyqay recommends this product!,5,Skinaqua UV Whitening Milk
ameliaputri123,18 and Under,"Combination, Medium, Neutral",2024-02-04,Sunscreen ini rekomedasi bagii kaum pelajar karena harganyaa terjangkauu kualitasnya juga oke.trus sunscreen ini udah spf 50 jadi bisa dipakai di dalam dan luar ruangan.Selain buat wajah sunscreen ini juga bisa buat badan lho.Sunscreen ini bikin wajah tambah lembab,3 months - 6 months,Official Brand Store,ameliaputri123 recommends this product!,4,Skinaqua UV Whitening Milk
Velia_,25 - 29,"Oily, Medium Light, Warm",2024-02-03,"haloo aku kasih tau nih review jujur dari aku si pengguna sunscreen skinaqua yang whitening milk ini aku si type kukit oily skin jd gak sembarangan milih sunscreen ya, teksturnya lotion to cepet banget meresap dikulit aku yang oily ini dan dia gak malah bikin kulit aku berminya malah bikin lembab dan cepet nyerahun tone kulot aku jd aku udah abis berbotol botol sih untuk sunscreen favorit aku ini",Less than 1 week,Female Daily Studio,Velia_ recommends this product!,5,Skinaqua UV Whitening Milk
alivia33,19 - 24,"Dry, Medium Dark, Warm",2024-02-03,"sunscreen yg lumayan gak bikin kusem buat tekstur dia lumayan cair mudah di bland juga, dari pada varian lainnya ini yg gak bikin kusem enak juga dikulit kering lumyan ngelembapin, bikin glow yg natural gitu dimuka ada white cast juga tapi masih aman poll di mukaku yg skintonenya medium",6 months - 1 year,Shopee,alivia33 recommends this product!,4,Skinaqua UV Whitening Milk
kkaebsongqueen,19 - 24,"Normal, Light, Cool",2024-02-03,"sunscreen ini udah aku pake berbotol” dan sampe sekarang selalu repurchase, ga pernah pindah ke merk sunscreen lain karena emang ini udah paling bagus dengan harga yang terjangkau banget. tekstur nya juga pas, ga terlalu cair ga terlalu kentel jadi gampang terserap ke kulit. tiap abis pake ini muka berasa lembap bgtt. semua harus coba sunscreen ini deh pokoknya!",More than 1 year,Shopee,kkaebsongqueen recommends this product!,5,Skinaqua UV Whitening Milk
erynevp,19 - 24,"Combination, Medium, Warm",2024-02-03,"Enak banget sunscreennya, ga lengket dan gampang banget di blend. Gak white cast dan ringan juga. Awalnya aku pake yg ijo, tapi pindah yg milk ini gara-gara spfnya lebih nampoll. gaada wangi yang menyengat juga, jadi nyaman banget pas diapakai",3 months - 6 months,Shopee,erynevp recommends this product!,4,Skinaqua UV Whitening Milk
billaprast,18 and Under,"Combination, Medium, Neutral",2024-02-02,"cintaa bgt sm sunscreen ini! pas dipakai berasa lembab dan ga pilling kalo ditimpa make up. ada whitecast tp di awal pemakaian doang, nanti warnanya bakal nyatu sm kulit. bikin muka keliatan lebih cerah tp bukan memutihkan yaa, recommended",More than 1 year,Shopee,billaprast recommends this product!,5,Skinaqua UV Whitening Milk
sonia_mayang,19 - 24,"Normal, Medium Light, Neutral",2024-02-02,"Sunscreen kecintaan aku dari zaman sekolah, udah pake lebih dari 7 taun maybe, pernah coba sunscreen lain tapi akhirnya tetep lagi ke sunscreen nya skin aqua inii. Meskipun pake make up tapi ngga bikin make up geser sama sekali pokoknya cinta banget sama sunscreen ini",More than 1 year,Shopee,sonia_mayang recommends this product!,5,Skinaqua UV Whitening Milk
Ulinnadlifah29,19 - 24,"Oily, Medium, Warm",2024-02-02,"sunscreen ini dikulit ku yang cenderung oily gak bikin peeling dan nimbulin komedo, ada sedikit whitecase after pemakaian tapi gak yg terlalu berlebihan, dia gk berat dikulit dan gk bikin lengket juga, finishnya setelah pake sunscreen ini tuh gak matte tapi bikin kulit kelihatan sehat gitu",More than 1 year,Shopee,Ulinnadlifah29 recommends this product!,4,Skinaqua UV Whitening Milk
baalqiiss,19 - 24,"Oily, Medium, Neutral",2024-02-02,"SKINAQUA SUNSCREEN. sunscreen sejuta umat gasiiihh ini? tpi emang bagus bgtt gilsss, inii bagus bgt toneupnya! gabikin kusem waktu siang harii, apalagi kalo sunscreen skinaqua tutup putih ini digabung sm vit c bikin muka jadi glowingg, cepet menyerep jugaa. Bagi kalian yang lagi nyari sunscreen yg ada toneup nya, sunscreen skinaqua ini cocok buat kaliaann, harganya juga kantong pelajar bgt!!",3 months - 6 months,Shopee,baalqiiss recommends this product!,5,Skinaqua UV Whitening Milk
rendah,25 - 29,"Combination, Medium, Neutral",2024-02-02,Ringan banget dan dimuka gak bikin berminyak. Untuk pemakaian di wajah yang berjerawat juga sangat aman. Jadi menurutku ini worth it dengan harganya yang terjangkau dan manfaatnya yang bagus. Tentunya cocok ya untuk daily use kalian yaa,3 months - 6 months,Shopee,rendah recommends this product!,5,Skinaqua UV Whitening Milk
dianaayuli,19 - 24,"Combination, Medium Dark, Neutral",2024-02-02,"Sunscreen terbaik, nggak whitecast, gampang diblend dan bikin wajah lembab😍 awalnya coba-coba ternyata enakeun banget. udah repurchase berkali-kali, wajah jadi lebih cerah, lebih lembab, nggak bikin kusam. very very worth to try🥰",6 months - 1 year,Shopee,dianaayuli recommends this product!,5,Skinaqua UV Whitening Milk
nrrofiqohr,19 - 24,"Combination, Light, Neutral",2024-02-01,"Jwujurr banget ini bwaaguss pwol, bikin kulit putih juga, kulit terasa lembab, sudah botol ke 3 make ini karena emang sebagus itu no tipu tipu, gabikin kulit kering or berminyak sih di aku, jd overall bagus dan bikin nyaman bolehh banget buat yang baru mau nyoba",6 months - 1 year,Shopee,nrrofiqohr recommends this product!,5,Skinaqua UV Whitening Milk
leonyvirav,25 - 29,"Oily, Medium, Warm",2024-02-01,salah satu sunscreen favorit! teksturnya creamy tapi gampang di blend dan cepet menyerap di kulit. meskipun warnanya putih tapi ga bikin whitecast kok. isinya lumayan banyak dan yang paling penting harganya affordable hehe. sangat worth it!,6 months - 1 year,Shopee,leonyvirav recommends this product!,5,Skinaqua UV Whitening Milk
devsftr,19 - 24,"Normal, Medium, Neutral",2024-01-30,Salah satu sunscreen yang ga neko-neko tapi nampol banget beneran proteksinya itu ada banget dan ada efek tone up sedikit di wajah tapi ga yang putih dempul gituu. Udah gitu teksturnya juga enakk banget lembab tapi ga ganggu dan ga greasy + gampang nyerap jadi aman banget kalau mau di pake siang-siang,3 months - 6 months,Shopee,devsftr recommends this product!,5,Skinaqua UV Whitening Milk
erlinarahmynt,25 - 29,"Combination, Medium Light, Neutral",2024-01-30,a must have sunscreen product for team males make up kayak aku. dia ada tone up effect jadi bisa skip make up kalo lagi hectic. gak bikin kering atau berminyak setelah berjam-jam. pokoknya pas bgt di muka. minusnya cuma isinya kurang banyak.,1 month - 3 months,envio store,erlinarahmynt recommends this product!,5,Skinaqua UV Whitening Milk
