username,age,profile_description,date,review_content,usage_period,purchase_point,recommend,rating_count,jenis_produk
nurintan77,19 - 24,"Normal, Light, Neutral",2024-09-22,"sudah lama tidak menggunakan produk ini.. sunscreen dari Azarine ini lumayan bagus dan cocok juga untuk pemakaian sehari-hari, tapi menurutku sunscreen ini membuat kulitku menjadi agak gelap setelah memakainya untuk kelembabannya oke siii tidak meningalkan white case ke wajah.",1 month - 3 months,Brand Website,nurintan77 recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
pioyuppi,25 - 29,"Dry, Medium, Neutral",2024-09-21,"Sunscreen ini sangat terjangkau dan mudah ditemukan dimana aja, yg aku suka karena mudah banget nih nyerap ke kulit jadi g nunggu waktu lama lagi buat make up, selain itu cocok di jenis kulit apapun, karena temenku yg beda jenis denganku pun juga pakai ini. Minusnya harus sering banget reapply karena cepet ilang sepertinya kena keringat atau kena air, jadi efek perlindungannya untuk jangka waktu lama kurang maksimal ya",1 month - 3 months,Indomaret,pioyuppi recommends this product!,3,Azarine Hydrashoote Sunscreen Gel
meimeithekid,18 and Under,"Oily, Medium Light, Warm",2024-09-21,"Udah lama banget pakai ini dari jaman SMP. LOVEEEEE, matte yang nyaman di oily skin. Gak bikin breakout tpi gal bikin jerawatku mendingan juga. Pokoknya sangat status quo ini. Sayangnya dia bikin kusam kalau udah berjam-jam, tapi aku tetap bertahan karena takut mau ganti sunscreen. Ya emang minusnya itu doang sih: bikin kusam. Spf nya mantep dan riil, sekarang aku pakai skin aqua tutup ijo.",More than 1 year,Sephora,meimeithekid recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
dindaannnisa,25 - 29,"Oily, Medium, Neutral",2024-09-20,nemu sunscreen azarine hydrasoothe seneng banget ngefek banget di aku dan dia ga komedogenic tekstur gel cepet nyerap aku pernah dulu setelah cocok pakai ini sempet ganti sunscreen tapi ga cocok kusem dan muncul chicken skin setelah aku pakai ini lagi nampak sperti dlu cerahan dan dia bisa ngilangin efek chicken skin karena ga cocok sama sunscreen yang aku sempet ganti. sekian terimakasih,3 months - 6 months,Traditional Market,dindaannnisa recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
ainun_dahlia,19 - 24,"Dry, Medium, Neutral",2024-09-20,"Dari SMA udah pake sunscreen tapi selalu ngerasa gk cocok karna bikin kusam, awalnya coba punya temen sunscreen azarinne ini finishnya mate gk bikin kusam gt jadi sampe sekarang pakenya azarine terus gamau coba yang lain karna takut 😅",6 months - 1 year,FD Flash Sale,ainun_dahlia recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
vik_olive,25 - 29,"Oily, Medium, Neutral",2024-09-19,"Saat jerawatan parah, cb pakai ss ini karena uda bingung mau pakai apa (ada yg ngasih rekomendasi jg sih)., Saat dipakai ga lengket samsek, cepat meresap, ga bikin kulit belang, ga kusam, pdhl wajah ini berminyak.. Jerawat perlahan hilang. Terima kasih bgt sm owner ss ini🫰🏼Harganya juga terjangkau❤️",6 months - 1 year,Official Brand Store,vik_olive recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
Annisafirda13,30 - 34,"Oily, Medium Light, Neutral",2024-09-19,worth dengan harga se affordable itu..utk oily skin oke ya ngga bikin pori2 tersumbat dan acne...Ngga ada hint glow krna lebih ke matte sih menurutkuCepet kering juga diwajahso far bakal repurchase,More than 1 year,FD Try and Review,Annisafirda13 recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
andierrina12,19 - 24,"Combination, Medium Light, Cool",2024-09-18,"sunscreen lokal yang mudah didapat di offline store, mengandung ekstrak alami yang bermanfaat bagi kulit wajah, seperti Royal Jelly untuk meningkatkan produksi kolagen, vit. c, hyaluronic acid, ceramide, dan centella asiatica.Sunscreen lokal satu ini sempat booming di berbagai media sosial berkat finishnya yang matte namun cepat meresap kekulit.sangat rekomendasi♡",3 months - 6 months,Indomaret,andierrina12 recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
Dellalizaa,19 - 24,"Oily, Medium, Neutral",2024-09-18,"Approve bgttt, udah 2 tahunan pake ini gapernah tergoda sama ss yang lain. Ingredients nya ga aneh-aneh dan udah cocok bgt di kulit aku, azarine juga sekarang udah banyak ngeluarin jenis sunscreen but if you ask for reccomend the answer is si hijau iniii 💚💚No complain good job azarine",More than 1 year,Shopee,Dellalizaa recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
najwfahr,18 and Under,"Combination, Medium Light, Neutral",2024-09-17,"setelah aku coba ss azarine ini, gapernah lagi aku berpaling, tekstur oke, lembab iya, harganya juga masih di kantong pelajar, tapi kalo dipake di bawah makeup kadang bikin cakey, jadi harus tunggu nge set dulu, overall i loved it",More than 1 year,Shopee,najwfahr recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
mphiiw,30 - 34,"Oily, Medium, Neutral",2024-09-17,Salah satu sunscreen favorit karna tidak membuat kulit berminyak selain itu mudah menyerap dan gampang di dapat di offline store.. Sudah lebih dari 6 bulan pakai sunscreen alhamdulillah tidak brakeout..,6 months - 1 year,Shopee,mphiiw recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
Ekahnf04,19 - 24,"Normal, Medium, Neutral",2024-09-16,"Sunscreennya ngga bikin kusam dan nyaman banget dipake😍, ngga bikin muka jd oily dan ngga bikin kering jugaa super ringannRecommended bgt untuk kalian yg baru mau nyobain suncreen, aku udh pake sebulanan dan bruntusan jd berkurang, luvvvv bgtt bgttt",1 month - 3 months,FD Try and Review,Ekahnf04 recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
intennsaputri,19 - 24,"Combination, Medium, Warm",2024-09-14,"sunscreen gel ini teksturnya ringan, cepat meresap, ga ada efek tone up di aku, adem pas di apply, dan ga buat kulit kusam. setau aku dia termasuk chemical yah tapi untuk kulit combine kaya aku dia masih aman sih pas aku timpa makeup sunscreen ini ga buat longsor",1 week - 1 month,Indomaret,intennsaputri recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
Azeezahaw,25 - 29,"Dry, Light, Neutral",2024-09-13,"Jadi tahu sih alasan kenapa sunscreen satu ini dulu sangat viral. Baru nyobain dan langsung suka. Teksturnya kaya pelembab, cepet nyerap, no whitecast, dan ada sensasi dinginya, aman dibawah makeup dan nggak peeling definisi nyenengin dan nggak neko-neko, dan yang bikin seneng lagi adalah harganya affordable dan masuk dikantong pelajar. Aku udah repurchase berkali-kali. Luv grab yours!!",6 months - 1 year,Shopee,Azeezahaw recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
anandaaa_nur21,19 - 24,"Oily, Medium, Neutral",2024-09-12,"Awal make azarine bener-bener bagus karena skin type ku oily, yang punya oily skin cocok bgt sih azarine iniiii. Ga ada whitecast pula,,, harganya cocok bgt buat kantong pelajar... Recommended this product",3 months - 6 months,Shopee,anandaaa_nur21 recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
ekklesiaeunikelase,19 - 24,"Dry, Medium, Neutral",2024-09-12,"My fav sunscreen so far. Teksturnya super ringan, ga sticky, gampang banget nyerep ke kulit wajah jadi ga ninggalin whitecast juga. Trus yang paling bikin aku seneng dari ss ini adalah dia ga bikin kulit aku keliatan kusam sama sekali. Oh iya, setauku ss ini cocok juga buat yang punya kulit sensitif, karena ga mengandung fragrance & alcohol 💗💗",3 months - 6 months,Shopee,ekklesiaeunikelase recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
faiza02,19 - 24,"Oily, Medium Dark, Neutral",2024-09-11,"Sunscreennya bagus bett, ngak lengket sama sekali. Seminggu pake lansung ada perubahan di face aku. Yang awalnya berbinyak, jadi kurang berminyak dan bruntusan aku pun jadi ngak jelas. Pokoknya sunscreen azzarine ini emang best sunscreen menurut aku",1 week - 1 month,Brand Website,faiza02 recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
eldira03,25 - 29,"Normal, Medium Dark, Warm",2024-09-11,"Gampang menyerap dan cukup melembabkan jadi gak perlu pakai moisturizer lagi tapi kurang cocok dipakai untuk makeup, karena di bagian hidung  gak nempel makeupnya. Rekomen untuk yang gak suka makeup dan tipe kulit kering",1 week - 1 month,FD Try and Review,eldira03 recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
Julyblue,19 - 24,"Oily, Light, Cool",2024-09-10,"Teksturnya gel jadi cocok buat yang nyari sunscreen tapi gampang nyerap, as honest review azarine in agak perih Dimata apalagi pas kena air atau keringet, mata aku yang sensitif langsung kelabakan. Jadi ngga aku Purchase lagi karena kurang cocok",3 months - 6 months,Shopee,Julyblue doesn't recommend this product!,2,Azarine Hydrashoote Sunscreen Gel
Fajarind,19 - 24,"Combination, Medium Dark, Neutral",2024-09-10,"Jujur aku waktu itu lagi mencari sunscreen yang cocok karena udah coba beberapa merek kurang maksimal di wajah bahkan ada yang bikin kusam dan nimbulin jerawat. Setelah ku coba pake ini bener bener ngefek banget, sangat ringan di wajah efeknya calm di kulit aku dan ga bikin kusam. Jujur dengan harga segini it works siii",6 months - 1 year,Tiktok Shop,Fajarind recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
anitaflooo,30 - 34,"Dry, Medium Light, Neutral",2024-09-09,Sunscreen yg sempet hype sejuta umat. Iseng coba ehh malah cocok. Sayangnya aja kadang kurang konsisten makenya. Teksturnya creamy tp pas udh diolesin ke muka gk bikin lengket. Langsung ngeblend cepet nyerap dan gak bikin gerah atau ninggalin whitecast mau dipake setebel apapun itu worth to try pokoknya !,6 months - 1 year,Shopee,anitaflooo recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
dirkonjin,19 - 24,"Dry, Medium, Neutral",2024-09-08,"Sumpah bagus banget sunscreen azarine ini, sampe sekarang belum nemu sunscreen yang kaya gini, di aku yang kulitnya kering dia masih aman aja dan enaknya dia gampang meresap gak lengket terus juga dia gak perih di mata worth it harga segini sih",More than 1 year,Shopee,dirkonjin recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
alifyayuniar,25 - 29,"Oily, Medium, Neutral",2024-09-07,"Local pride user harus coba ini. Sunscreen nya bagus, gak lengket, mudah menyerap juga, gampang di apply cocok banget buat yang muka nya oily kaya aku. Untuk daily ini cocok banget gak ninggalin whitecast.",6 months - 1 year,Shopee,alifyayuniar recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
shasafaz,19 - 24,"Combination, Medium Light, Neutral",2024-09-07,"udah dari sma aku pake ini, sekarang uda mau lulus kuliah... bagus banget, ga lengket, cepet ngeresap, dannnn yg pasti no whitecast yaaa.... overall selama aku pake ini, ga kenapa napa sii yaa, tp sekarang aku uda gantii kee azarine yg biruuu mungielll. itu juga nampol, reviewnya ada di setelah ini yaa wkwkwkw",More than 1 year,Shopee,shasafaz recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
dianpramesti30,25 - 29,"Dry, Medium Light, Warm",2024-09-05,"Bagus, mudah diaplikasikan, gak whitecast juga, mudah meresap, gak pedih dimata tapi sayang aku gak cocok, bikin mukaku bruntusan setelah beberapa hari pake. Tapi pas dipake suamiku malah cocok. Yaa emang cocok-cocokan aja sih.",1 week - 1 month,Shopee,dianpramesti30 recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
kireyjung,25 - 29,"Combination, Light, Cool",2024-09-05,"Penasaran sama SS dari Azarine ini, sampe akhirnya checkout. Tapi pas apply di wajaku. Dia cepet banget menyerap, ada sedikit tone up tapi bikin crack gtu, kayak wajahku jadi kaku. Sempet was was apa kulitku lagi beradaptasi sampe akhirnya aku pake 1bulanan lebih. Tapi ternyata rasanya ttep sama kayak gitu dan bikin ngga nyaman. Mungkin, ngga cocok di kulitku yg combi to dry, akhirnya aku kasih ke temenku deh.",3 months - 6 months,Shopee,kireyjung doesn't recommend this product!,3,Azarine Hydrashoote Sunscreen Gel
salsabiladhea,19 - 24,"Dry, Light, Cool",2024-09-03,"Nyoba pake ini gara gara fomo semua orang beli ini wkwkwkw, ternyata di aku kulit yg kering kurang cocok, bikin agak kusam dan kurang tahan lama, seharusnya kalau kulit kering pake yang physical sunscreen, jadi yaaaa biasa aja sih ini",1 month - 3 months,Shopee,salsabiladhea recommends this product!,3,Azarine Hydrashoote Sunscreen Gel
diahry12_,19 - 24,"Oily, Medium, Neutral",2024-09-03,"Sunscreen azarine yang katanya cocok untuk all skin type termasuk tipe kulit berminyak dan acne prone, ga ada white case, hasilnya finish natural. Itu yang katanya tapi nyatanya di aku yang tipe kulit berminyak dan acne prone bener-bener cocok❤️ karena dia teksturnya gel jadi gampang di blend dan mudah menyerap. Pas dipake tuh kaya ada sensasi dingin seger gt, udh gitu beneran no white case dan hasilnya bener"" natural. Oiyaa sunscreen ini di aku juga ga bikin muka jadi kusam, soalnya ada beberapa sunscreen yang bikin muka aku jadi kusam, terus juga sunscreen ini ringan bgt di muka ❤️",More than 1 year,Shopee,diahry12_ recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
isazarine,25 - 29,"Combination, Medium, Neutral",2024-09-02,"teksturnya gel putih bening gitu, setelah diaplikasiin ke wajah gak lengket dan gak bikin sumuk. gampang bangeg diblendnya. ditimpa make up pun dia gak pelling. ohiya, dia juga bikin lembab wajah. untuk wajah berjerawat aman bgt. luvv pokonyaa",1 month - 3 months,Watson,isazarine recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
chevonne25,19 - 24,"Oily, Light, Cool",2024-09-02,"it's a chemical sunscreen ya guys! secara keseluruhan tidak ada keluhan dalam menggunakan sunscreen ini pokoknya GOOD! gasalah sunscreen ini pernah menjadi sunscreen viral sampai susah nyarinya pada saat itu. okee, teksturnya gel-creamy ketika dibalurkan di wajah rasanya seperti menggunakan gel. ketika digunakan juga rasanya ringan, tidak ada baunya, mudah dibalurkan. ketika muka lagi merah2 pakai susncreen ini lumayan meredakan kemerahannya. ketika diaplikasikan di wajah perlu waktu untuk menyerap setelah itu jadi matte dikulit. tapi karena ini chemical sunscreen, diwajah oily akan menghasilkan minyak lebih banyak setelah beberapa jam sehingga lebih mudah untuk muncul komedo. mungkin untuk yang memiliki dryskin agak kurang cocok karena kurang melembapkan (bisa pakai moisturizer dulu). oh yaaa.. ini tuh ga waterproof dan sweat resistant, sehingga harus di re-apply setiap 2-4 jam sekali supaya ga gosong ya ges. setelah menggunakan sunscreen ini pokoknya kek pakai moisturizer aja gaada yang namanya whitecast, namanya juga karena chemical sunscreen. overall aku suka pakai ini karena kalau lagi breakout ini sunscreen teringan yang aku punya. jadi walaupun agak love-hate tapi dia tetap harus ada di meja skincare aku sebagai penolong ketika lagi breakout. oke, untuk hal yang aku kurang suka dari sunscreen ini, kalau makeup bisa pilling, engga makeup pun easily untuk pilling. terkadang juga karena kurang melembapkan maka dry patches ketika makeup ataupun ga makeup akan lebih terlihat. lagian bisa diakali kokkk untuk pakai balm stick dibagian dry parches, untuk pillingnya blm bisa aku temukan tips n tricknya.thankyou!!!",1 month - 3 months,Shopee,chevonne25 recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
Heidista,30 - 34,"Combination, Light, Warm",2024-09-01,"Setelah cocok dgn sunscreen azarine yg spf 50 serum vit C, lalu coba eksplor yang ini. Ini kemasan besarnya tinggi ya banyak (50ml) dgn harga yg sama yang spf 50 vit C (40ml). Bedanya ini finishnya lebih ke matte dan gel. Ini cocok buat oily, kl yg oren kan lebih ke dewy. Suka sama semua sunskrin azarine, karena dia ga white cast, smooth dan ga ada fragnance.",1 week - 1 month,Shopee,Heidista recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
atikahsaidah29,19 - 24,"Dry, Medium, Neutral",2024-09-01,"awal awal cocok buat dikulit aku yg kering tp lama2 kerasa ga enak dan jadi bruntusan, tp kalo lg kepepet diluar lupa bw ss, varian ini gampng bgt di cari store offline . dan menurutku ini lebih cocok buat kulit normal to oily.",1 month - 3 months,Shopee,atikahsaidah29 recommends this product!,3,Azarine Hydrashoote Sunscreen Gel
Jelsi,18 and Under,",18 and Under",2024-08-31,"bagus sih gk berbauu, gk berat tpi minusnya akuuu make inii kok peeling yaaa, sunscreennya ga berminyak tapi berairr gitu, menyerap tapi agak lamaa apa yg kupunya palsu yaa (?)😭💔 tapi aman aja di pakenya",1 week - 1 month,FD Try and Review,Jelsi recommends this product!,4,Azarine Hydrashoote Sunscreen Gel
adilla04,25 - 29,"Oily, Medium, Neutral",2024-08-31,"ini udah botol ke 4 aku pake sunscreen ini. teksturnya gel jd cocok bgt sama kulit aku. sesuai namanya hydrasooth memang sangat melembabkan. sampe2 tiap pagi skincare routine ku akhirnya berkurang. jadi cuman pake toner sama sunscreen doang. bakal repurchase lagi sih, tp skrg lagi coba yg warna biru krn spf nya lebih tinggi dan ada kandungan ceramide nya juga. recommended!",More than 1 year,Matahari,adilla04 recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
shopiaardhanaa,19 - 24,"Combination, Medium, Neutral",2024-08-30,awalnya fomo HAHAHAHA!! tapi sempet takut juga pake ini karena mukamu sensitive dan banyak jerawat + bekasnya juga but a long story short dah pake ini selama more than 3 years mukaku jadi allhamdulilah membaik kirain bakalan melindungi dari matahari doang terrnyata membantu merawat acne ku juga,More than 1 year,Shopee,shopiaardhanaa recommends this product!,5,Azarine Hydrashoote Sunscreen Gel
